gene_id	gene_biotype	gene_name
ENSG00000235790	antisense	AC114488.2
ENSG00000264078	antisense	AC114488.3
ENSG00000084636	protein_coding	COL16A1
ENSG00000121753	protein_coding	ADGRB2
ENSG00000254545	antisense	AL354919.2
ENSG00000134668	protein_coding	SPOCD1
ENSG00000203620	lincRNA	AL354919.1
ENSG00000269967	lincRNA	AL136115.2
ENSG00000184007	protein_coding	PTP4A2
ENSG00000228634	lincRNA	AL136115.1
ENSG00000284702	lincRNA	AL136115.3
ENSG00000121774	protein_coding	KHDRBS1
ENSG00000203325	antisense	AL445248.1
ENSG00000121775	protein_coding	TMEM39B
ENSG00000025800	protein_coding	KPNA6
ENSG00000084652	protein_coding	TXLNA
ENSG00000160050	protein_coding	CCDC28B
ENSG00000224066	antisense	AL049795.1
ENSG00000160051	protein_coding	IQCC
ENSG00000222046	protein_coding	DCDC2B
ENSG00000160055	protein_coding	TMEM234
ENSG00000084623	protein_coding	EIF3I
ENSG00000183615	protein_coding	FAM167B
ENSG00000182866	protein_coding	LCK
ENSG00000116478	protein_coding	HDAC1
ENSG00000175130	protein_coding	MARCKSL1
ENSG00000233775	lincRNA	AL109945.1
ENSG00000162526	protein_coding	TSSK3
ENSG00000225828	protein_coding	FAM229A
ENSG00000160058	protein_coding	BSDC1
ENSG00000254553	protein_coding	AL033529.1
ENSG00000273274	protein_coding	ZBTB8B
ENSG00000160062	protein_coding	ZBTB8A
ENSG00000176261	protein_coding	ZBTB8OS
ENSG00000162521	protein_coding	RBBP4
ENSG00000162520	protein_coding	SYNC
ENSG00000224409	antisense	AC114489.1
ENSG00000162522	protein_coding	KIAA1522
ENSG00000134684	protein_coding	YARS
ENSG00000116497	protein_coding	S100PBP
ENSG00000160097	protein_coding	FNDC5
ENSG00000121905	protein_coding	HPCA
ENSG00000121900	protein_coding	TMEM54
ENSG00000116514	protein_coding	RNF19B
ENSG00000236065	antisense	AL020995.1
ENSG00000004455	protein_coding	AK2
ENSG00000142920	protein_coding	AZIN2
ENSG00000116525	protein_coding	TRIM62
ENSG00000284721	lincRNA	AL662907.3
ENSG00000160094	protein_coding	ZNF362
ENSG00000270115	lincRNA	AL513327.3
ENSG00000184389	protein_coding	A3GALT2
ENSG00000225313	antisense	AL513327.1
ENSG00000134686	protein_coding	PHC2
ENSG00000233246	antisense	AL513327.2
ENSG00000121903	protein_coding	ZSCAN20
ENSG00000121904	protein_coding	CSMD2
ENSG00000176256	protein_coding	HMGB4
ENSG00000231163	antisense	CSMD2-AS1
ENSG00000142698	protein_coding	C1orf94
ENSG00000163866	protein_coding	SMIM12
ENSG00000189280	protein_coding	GJB5
ENSG00000189433	protein_coding	GJB4
ENSG00000255811	antisense	AL121988.1
ENSG00000188910	protein_coding	GJB3
ENSG00000187513	protein_coding	GJA4
ENSG00000230163	antisense	AL122010.1
ENSG00000116544	protein_coding	DLGAP3
ENSG00000284773	protein_coding	AC114490.3
ENSG00000271741	protein_coding	AC114490.2
ENSG00000243749	protein_coding	TMEM35B
ENSG00000163867	protein_coding	ZMYM6
ENSG00000197056	protein_coding	ZMYM1
ENSG00000284640	lincRNA	AL590434.1
ENSG00000116560	protein_coding	SFPQ
ENSG00000146463	protein_coding	ZMYM4
ENSG00000227409	antisense	ZMYM4-AS1
ENSG00000142687	protein_coding	KIAA0319L
ENSG00000020129	protein_coding	NCDN
ENSG00000239636	antisense	AC004865.2
ENSG00000116819	protein_coding	TFAP2E
ENSG00000126067	protein_coding	PSMB2
ENSG00000142686	protein_coding	C1orf216
ENSG00000092853	protein_coding	CLSPN
ENSG00000232335	antisense	AL354864.1
ENSG00000134698	protein_coding	AGO4
ENSG00000092847	protein_coding	AGO1
ENSG00000271914	lincRNA	AL139286.2
ENSG00000126070	protein_coding	AGO3
ENSG00000271554	antisense	AL138787.2
ENSG00000092850	protein_coding	TEKT2
ENSG00000116863	protein_coding	ADPRHL2
ENSG00000171812	protein_coding	COL8A2
ENSG00000054116	protein_coding	TRAPPC3
ENSG00000116871	protein_coding	MAP7D1
ENSG00000054118	protein_coding	THRAP3
ENSG00000214193	protein_coding	SH3D21
ENSG00000142694	protein_coding	EVA1B
ENSG00000116883	antisense	AL591845.1
ENSG00000196182	protein_coding	STK40
ENSG00000181817	protein_coding	LSM10
ENSG00000116885	protein_coding	OSCP1
ENSG00000116898	protein_coding	MRPS15
ENSG00000119535	protein_coding	CSF3R
ENSG00000284705	lincRNA	AL596257.1
ENSG00000284720	lincRNA	AC117945.2
ENSG00000234481	antisense	AC117945.1
ENSG00000163873	protein_coding	GRIK3
ENSG00000284650	lincRNA	AL031430.1
ENSG00000223944	lincRNA	AL353604.1
ENSG00000233621	antisense	LINC01137
ENSG00000163874	protein_coding	ZC3H12A
ENSG00000163875	protein_coding	MEAF6
ENSG00000163877	protein_coding	SNIP1
ENSG00000163879	protein_coding	DNALI1
ENSG00000134697	protein_coding	GNL2
ENSG00000169218	protein_coding	RSPO1
ENSG00000116922	protein_coding	C1orf109
ENSG00000134690	protein_coding	CDCA8
ENSG00000183317	protein_coding	EPHA10
ENSG00000185090	protein_coding	MANEAL
ENSG00000233728	antisense	AL929472.3
ENSG00000196449	protein_coding	YRDC
ENSG00000197982	protein_coding	C1orf122
ENSG00000188786	protein_coding	MTF1
ENSG00000230955	antisense	AL929472.2
ENSG00000204084	protein_coding	INPP5B
ENSG00000183431	protein_coding	SF3A3
ENSG00000183386	protein_coding	FHL3
ENSG00000183520	protein_coding	UTP11
ENSG00000185668	protein_coding	POU3F1
ENSG00000224592	lincRNA	AL139158.2
ENSG00000284623	lincRNA	AL139158.3
ENSG00000237290	lincRNA	LINC01343
ENSG00000238063	lincRNA	LINC01685
ENSG00000284632	lincRNA	AL354702.2
ENSG00000116954	protein_coding	RRAGC
ENSG00000228436	antisense	AL139260.1
ENSG00000214114	protein_coding	MYCBP
ENSG00000274944	protein_coding	AL139260.3
ENSG00000131233	protein_coding	GJA9
ENSG00000158315	protein_coding	RHBDL2
ENSG00000174574	protein_coding	AKIRIN1
ENSG00000168653	protein_coding	NDUFS5
ENSG00000127603	protein_coding	MACF1
ENSG00000226438	antisense	AL442071.1
ENSG00000183682	protein_coding	BMP8A
ENSG00000090621	protein_coding	PABPC4
ENSG00000228060	antisense	AL365277.1
ENSG00000163909	protein_coding	HEYL
ENSG00000225903	antisense	AL035404.2
ENSG00000116981	protein_coding	NT5C1A
ENSG00000116983	protein_coding	HPCAL4
ENSG00000084072	protein_coding	PPIE
ENSG00000116985	protein_coding	BMP8B
ENSG00000198754	protein_coding	OXCT2
ENSG00000261798	antisense	AL033527.3
ENSG00000284719	lincRNA	AL033527.5
ENSG00000284678	lincRNA	AL033527.4
ENSG00000043514	protein_coding	TRIT1
ENSG00000116990	protein_coding	MYCL
ENSG00000236546	antisense	AL033527.2
ENSG00000168389	protein_coding	MFSD2A
ENSG00000131236	protein_coding	CAP1
ENSG00000131238	protein_coding	PPT1
ENSG00000117000	protein_coding	RLF
ENSG00000188800	protein_coding	TMCO2
ENSG00000259943	antisense	AL050341.2
ENSG00000084073	protein_coding	ZMPSTE24
ENSG00000049089	protein_coding	COL9A2
ENSG00000084070	protein_coding	SMAP2
ENSG00000284677	lincRNA	AL031985.4
ENSG00000187801	protein_coding	ZFP69B
ENSG00000187815	protein_coding	ZFP69
ENSG00000238287	antisense	AL603839.3
ENSG00000164002	protein_coding	EXO5
ENSG00000227278	antisense	AL603839.1
ENSG00000238186	antisense	AL603839.2
ENSG00000117010	protein_coding	ZNF684
ENSG00000117016	protein_coding	RIMS3
ENSG00000237899	lincRNA	AL031289.1
ENSG00000272145	antisense	NFYC-AS1
ENSG00000066136	protein_coding	NFYC
ENSG00000117013	protein_coding	KCNQ4
ENSG00000179862	protein_coding	CITED4
ENSG00000229528	antisense	AC119677.1
ENSG00000171793	protein_coding	CTPS1
ENSG00000281207	antisense	SLFNL1-AS1
ENSG00000171790	protein_coding	SLFNL1
ENSG00000010803	protein_coding	SCMH1
ENSG00000235358	lincRNA	AC093151.3
ENSG00000204060	protein_coding	FOXO6
ENSG00000229901	antisense	AC093151.2
ENSG00000127129	protein_coding	EDN2
ENSG00000127124	protein_coding	HIVEP3
ENSG00000230881	antisense	AL445933.2
ENSG00000284895	protein_coding	AC119676.1
ENSG00000044012	protein_coding	GUCA2B
ENSG00000197273	protein_coding	GUCA2A
ENSG00000198815	protein_coding	FOXJ3
ENSG00000177181	protein_coding	RIMKLA
ENSG00000066185	protein_coding	ZMYND12
ENSG00000127125	protein_coding	PPCS
ENSG00000186409	protein_coding	CCDC30
ENSG00000171960	protein_coding	PPIH
ENSG00000234917	lincRNA	AC098484.2
ENSG00000065978	protein_coding	YBX1
ENSG00000164007	protein_coding	CLDN19
ENSG00000117385	protein_coding	P3H1
ENSG00000164008	protein_coding	C1orf50
ENSG00000283580	protein_coding	AC098484.3
ENSG00000228452	antisense	AC098484.1
ENSG00000274386	protein_coding	TMEM269
ENSG00000177868	protein_coding	SVBP
ENSG00000164010	protein_coding	ERMAP
ENSG00000228192	antisense	AL512353.1
ENSG00000164011	protein_coding	ZNF691
ENSG00000117394	protein_coding	SLC2A1
ENSG00000227533	lincRNA	SLC2A1-AS1
ENSG00000283973	lincRNA	AC099795.1
ENSG00000186973	protein_coding	FAM183A
ENSG00000117395	protein_coding	EBNA1BP2
ENSG00000243710	protein_coding	CFAP57
ENSG00000179178	protein_coding	TMEM125
ENSG00000253313	protein_coding	C1orf210
ENSG00000066056	protein_coding	TIE1
ENSG00000117400	protein_coding	MPL
ENSG00000234694	antisense	AL139289.2
ENSG00000117399	protein_coding	CDC20
ENSG00000066322	protein_coding	ELOVL1
ENSG00000159479	protein_coding	MED8
ENSG00000229431	antisense	AL139289.1
ENSG00000198198	protein_coding	SZT2
ENSG00000229372	antisense	SZT2-AS1
ENSG00000178922	protein_coding	HYI
ENSG00000142949	protein_coding	PTPRF
ENSG00000284989	protein_coding	AL451062.3
ENSG00000066135	protein_coding	KDM4A
ENSG00000236200	antisense	KDM4A-AS1
ENSG00000126091	protein_coding	ST3GAL3
ENSG00000229444	antisense	AL451062.1
ENSG00000117407	protein_coding	ARTN
ENSG00000237950	antisense	AL357079.1
ENSG00000117408	protein_coding	IPO13
ENSG00000132768	protein_coding	DPH2
ENSG00000117410	protein_coding	ATP6V0B
ENSG00000117411	protein_coding	B4GALT2
ENSG00000159214	protein_coding	CCDC24
ENSG00000196517	protein_coding	SLC6A9
ENSG00000230615	lincRNA	AL139220.2
ENSG00000171872	protein_coding	KLF17
ENSG00000283039	protein_coding	KLF18
ENSG00000178028	protein_coding	DMAP1
ENSG00000117419	protein_coding	ERI3
ENSG00000187147	protein_coding	RNF220
ENSG00000126106	protein_coding	TMEM53
ENSG00000198520	protein_coding	ARMH1
ENSG00000142945	protein_coding	KIF2C
ENSG00000225721	antisense	AL592166.1
ENSG00000142937	protein_coding	RPS8
ENSG00000142959	protein_coding	BEST4
ENSG00000173846	protein_coding	PLK3
ENSG00000188396	protein_coding	TCTEX1D4
ENSG00000222009	protein_coding	BTBD19
ENSG00000117425	protein_coding	PTCH2
ENSG00000070785	protein_coding	EIF2B3
ENSG00000126107	protein_coding	HECTD3
ENSG00000126088	protein_coding	UROD
ENSG00000162415	protein_coding	ZSWIM5
ENSG00000281912	lincRNA	LINC01144
ENSG00000186603	protein_coding	HPDL
ENSG00000132781	protein_coding	MUTYH
ENSG00000132773	protein_coding	TOE1
ENSG00000070759	protein_coding	TESK2
ENSG00000280670	protein_coding	CCDC163
ENSG00000132763	protein_coding	MMACHC
ENSG00000117450	protein_coding	PRDX1
ENSG00000117448	protein_coding	AKR1A1
ENSG00000132780	protein_coding	NASP
ENSG00000159588	protein_coding	CCDC17
ENSG00000159592	protein_coding	GPBP1L1
ENSG00000159596	protein_coding	TMEM69
ENSG00000197429	protein_coding	IPP
ENSG00000086015	protein_coding	MAST2
ENSG00000117461	protein_coding	PIK3R3
ENSG00000278139	protein_coding	AL358075.4
ENSG00000226957	antisense	AL358075.1
ENSG00000227857	antisense	AL358075.2
ENSG00000117472	protein_coding	TSPAN1
ENSG00000250719	protein_coding	AL672043.1
ENSG00000085998	protein_coding	POMGNT1
ENSG00000171357	protein_coding	LURAP1
ENSG00000085999	protein_coding	RAD54L
ENSG00000132128	protein_coding	LRRC41
ENSG00000173660	protein_coding	UQCRH
ENSG00000117481	protein_coding	NSUN4
ENSG00000117480	protein_coding	FAAH
ENSG00000197587	protein_coding	DMBX1
ENSG00000282881	protein_coding	AL136373.1
ENSG00000269956	antisense	MKNK1-AS1
ENSG00000162456	protein_coding	KNCN
ENSG00000079277	protein_coding	MKNK1
ENSG00000142961	protein_coding	MOB3C
ENSG00000123472	protein_coding	ATPAF1
ENSG00000186118	protein_coding	TEX38
ENSG00000228237	antisense	EFCAB14-AS1
ENSG00000159658	protein_coding	EFCAB14
ENSG00000142973	protein_coding	CYP4B1
ENSG00000187048	protein_coding	CYP4A11
ENSG00000186377	protein_coding	CYP4X1
ENSG00000186160	protein_coding	CYP4Z1
ENSG00000225506	lincRNA	CYP4A22-AS1
ENSG00000162365	protein_coding	CYP4A22
ENSG00000224805	antisense	LINC00853
ENSG00000162366	protein_coding	PDZK1IP1
ENSG00000162367	protein_coding	TAL1
ENSG00000226252	antisense	AL135960.1
ENSG00000123473	protein_coding	STIL
ENSG00000162368	protein_coding	CMPK1
ENSG00000225762	antisense	LINC01389
ENSG00000186790	protein_coding	FOXE3
ENSG00000237424	lincRNA	FOXD2-AS1
ENSG00000186564	protein_coding	FOXD2
ENSG00000227947	lincRNA	LINC01738
ENSG00000269113	protein_coding	TRABD2B
ENSG00000223814	lincRNA	AL691459.1
ENSG00000225028	lincRNA	AC096541.1
ENSG00000226133	lincRNA	AL356289.1
ENSG00000231413	lincRNA	AL356289.2
ENSG00000223720	lincRNA	AL109659.1
ENSG00000117834	protein_coding	SLC5A9
ENSG00000272491	antisense	AL109659.2
ENSG00000132122	protein_coding	SPATA6
ENSG00000186094	protein_coding	AGBL4
ENSG00000162373	protein_coding	BEND5
ENSG00000229846	antisense	AC099788.1
ENSG00000230114	antisense	AL590432.1
ENSG00000162374	protein_coding	ELAVL4
ENSG00000237337	antisense	AL592182.2
ENSG00000233407	antisense	AL592182.1
ENSG00000284696	lincRNA	AL596275.2
ENSG00000284645	lincRNA	AL592182.3
ENSG00000142700	protein_coding	DMRTA2
ENSG00000185104	protein_coding	FAF1
ENSG00000225767	antisense	AL049637.1
ENSG00000123080	protein_coding	CDKN2C
ENSG00000204006	protein_coding	C1orf185
ENSG00000203356	lincRNA	LINC01562
ENSG00000123091	protein_coding	RNF11
ENSG00000236434	antisense	AL162430.2
ENSG00000085831	protein_coding	TTC39A
ENSG00000261664	antisense	TTC39A-AS1
ENSG00000085832	protein_coding	EPS15
ENSG00000238140	antisense	AC104170.2
ENSG00000227070	antisense	AC104170.1
ENSG00000117859	protein_coding	OSBPL9
ENSG00000078618	protein_coding	NRDC
ENSG00000266993	antisense	AL050343.1
ENSG00000272175	antisense	AL050343.2
ENSG00000169213	protein_coding	RAB3B
ENSG00000117862	protein_coding	TXNDC12
ENSG00000198841	protein_coding	KTI12
ENSG00000223390	antisense	AL445685.1
ENSG00000228369	antisense	TXNDC12-AS1
ENSG00000134717	protein_coding	BTF3L4
ENSG00000157077	protein_coding	ZFYVE9
ENSG00000154222	protein_coding	CC2D1B
ENSG00000272100	antisense	AL513218.1
ENSG00000085840	protein_coding	ORC1
ENSG00000134748	protein_coding	PRPF38A
ENSG00000134744	protein_coding	TUT4
ENSG00000272371	lincRNA	AL591167.1
ENSG00000116157	protein_coding	GPX7
ENSG00000182183	protein_coding	SHISAL2A
ENSG00000162377	protein_coding	COA7
ENSG00000162378	protein_coding	ZYG11B
ENSG00000203995	protein_coding	ZYG11A
ENSG00000242391	antisense	AC099677.4
ENSG00000121310	protein_coding	ECHDC2
ENSG00000116171	protein_coding	SCP2
ENSG00000174348	protein_coding	PODN
ENSG00000232993	antisense	AL445183.1
ENSG00000162383	protein_coding	SLC1A7
ENSG00000235563	antisense	AL445183.2
ENSG00000157184	protein_coding	CPT2
ENSG00000236723	antisense	AL606760.2
ENSG00000162384	protein_coding	C1orf123
ENSG00000259818	antisense	AL606760.3
ENSG00000162385	protein_coding	MAGOH
ENSG00000226754	antisense	AL606760.1
ENSG00000157193	protein_coding	LRP8
ENSG00000234578	antisense	AL355483.4
ENSG00000228838	antisense	AL355483.2
ENSG00000232762	antisense	AL355483.3
ENSG00000225675	lincRNA	LINC01771
ENSG00000226938	lincRNA	AC119428.1
ENSG00000230138	lincRNA	AC119428.2
ENSG00000143006	protein_coding	DMRTB1
ENSG00000174332	protein_coding	GLIS1
ENSG00000058804	protein_coding	NDC1
ENSG00000058799	protein_coding	YIPF1
ENSG00000211452	protein_coding	DIO1
ENSG00000081870	protein_coding	HSPB11
ENSG00000116212	protein_coding	LRRC42
ENSG00000203985	protein_coding	LDLRAD1
ENSG00000116209	protein_coding	TMEM59
ENSG00000116205	protein_coding	TCEANC2
ENSG00000256407	protein_coding	AL357673.1
ENSG00000157211	protein_coding	CDCP2
ENSG00000280425	antisense	AL357673.2
ENSG00000215883	protein_coding	CYB5RL
ENSG00000116221	protein_coding	MRPL37
ENSG00000157216	protein_coding	SSBP3
ENSG00000198711	antisense	SSBP3-AS1
ENSG00000225632	antisense	AL161644.1
ENSG00000232245	lincRNA	AL035415.1
ENSG00000235741	lincRNA	AC099796.1
ENSG00000162390	protein_coding	ACOT11
ENSG00000162391	protein_coding	FAM151A
ENSG00000184313	protein_coding	MROH7
ENSG00000271723	protein_coding	MROH7-TTC4
ENSG00000243725	protein_coding	TTC4
ENSG00000162396	protein_coding	PARS2
ENSG00000006555	protein_coding	TTC22
ENSG00000237453	antisense	AC096536.2
ENSG00000162398	protein_coding	LEXM
ENSG00000116133	protein_coding	DHCR24
ENSG00000242396	antisense	AC096536.3
ENSG00000233203	antisense	AC096536.1
ENSG00000143001	protein_coding	TMEM61
ENSG00000233271	antisense	AL590440.1
ENSG00000162399	protein_coding	BSND
ENSG00000169174	protein_coding	PCSK9
ENSG00000162402	protein_coding	USP24
ENSG00000231090	lincRNA	MIR4422HG
ENSG00000234810	lincRNA	AL603840.1
ENSG00000230250	lincRNA	LINC01753
ENSG00000233079	lincRNA	LINC01755
ENSG00000235612	lincRNA	AL353681.1
ENSG00000260971	lincRNA	AC119674.1
ENSG00000284686	protein_coding	AC119674.2
ENSG00000223956	lincRNA	LINC01767
ENSG00000162407	protein_coding	PLPP3
ENSG00000162409	protein_coding	PRKAA2
ENSG00000187889	protein_coding	FYB2
ENSG00000229913	antisense	AL360295.1
ENSG00000157131	protein_coding	C8A
ENSG00000021852	protein_coding	C8B
ENSG00000236341	antisense	AL161740.1
ENSG00000173406	protein_coding	DAB1
ENSG00000227935	lincRNA	AL390243.1
ENSG00000226759	antisense	DAB1-AS1
ENSG00000235038	lincRNA	AL445193.2
ENSG00000162600	protein_coding	OMA1
ENSG00000184292	protein_coding	TACSTD2
ENSG00000162601	protein_coding	MYSM1
ENSG00000283445	lincRNA	AL136985.3
ENSG00000177606	protein_coding	JUN
ENSG00000234807	lincRNA	LINC01135
ENSG00000272226	lincRNA	AL136985.2
ENSG00000231740	lincRNA	AL136985.1
ENSG00000232453	lincRNA	AC105277.1
ENSG00000237352	lincRNA	LINC01358
ENSG00000241042	lincRNA	AL592431.2
ENSG00000235215	lincRNA	AL592431.1
ENSG00000270457	lincRNA	AC093424.1
ENSG00000172456	protein_coding	FGGY
ENSG00000226883	antisense	AL035416.1
ENSG00000134709	protein_coding	HOOK1
ENSG00000134716	protein_coding	CYP2J2
ENSG00000162598	protein_coding	C1orf87
ENSG00000238242	lincRNA	AC097066.1
ENSG00000226476	lincRNA	LINC01748
ENSG00000231252	lincRNA	AC099792.1
ENSG00000162599	protein_coding	NFIA
ENSG00000237928	antisense	NFIA-AS2
ENSG00000284808	lincRNA	AC099791.3
ENSG00000162604	protein_coding	TM2D1
ENSG00000271200	lincRNA	AC099791.2
ENSG00000132849	protein_coding	PATJ
ENSG00000240563	protein_coding	L1TD1
ENSG00000132854	protein_coding	KANK4
ENSG00000162607	protein_coding	USP1
ENSG00000116641	protein_coding	DOCK7
ENSG00000132855	protein_coding	ANGPTL3
ENSG00000235545	antisense	AC103923.1
ENSG00000125703	protein_coding	ATG4C
ENSG00000234318	lincRNA	AC099794.1
ENSG00000229537	lincRNA	LINC01739
ENSG00000227485	lincRNA	AL162400.1
ENSG00000229225	lincRNA	AL162400.2
ENSG00000203605	lincRNA	AC096543.1
ENSG00000228734	lincRNA	AC096543.2
ENSG00000230798	antisense	FOXD3-AS1
ENSG00000187140	protein_coding	FOXD3
ENSG00000088035	protein_coding	ALG6
ENSG00000142856	protein_coding	ITGB3BP
ENSG00000203965	protein_coding	EFCAB7
ENSG00000079739	protein_coding	PGM1
ENSG00000185483	protein_coding	ROR1
ENSG00000223949	antisense	ROR1-AS1
ENSG00000284928	lincRNA	AL445205.1
ENSG00000177414	protein_coding	UBE2U
ENSG00000158966	protein_coding	CACHD1
ENSG00000162437	protein_coding	RAVER2
ENSG00000162434	protein_coding	JAK1
ENSG00000272506	lincRNA	AL357078.3
ENSG00000231485	lincRNA	AL357078.1
ENSG00000162433	protein_coding	AK4
ENSG00000116675	protein_coding	DNAJC6
ENSG00000229294	antisense	AL139294.1
ENSG00000213625	protein_coding	LEPROT
ENSG00000116678	protein_coding	LEPR
ENSG00000285079	lincRNA	AL513493.1
ENSG00000184588	protein_coding	PDE4B
ENSG00000227466	antisense	AL590783.1
ENSG00000118473	protein_coding	SGIP1
ENSG00000248458	antisense	AL139147.1
ENSG00000152760	protein_coding	TCTEX1D1
ENSG00000172410	protein_coding	INSL5
ENSG00000152763	protein_coding	WDR78
ENSG00000231080	antisense	AL592161.1
ENSG00000198160	protein_coding	MIER1
ENSG00000116704	protein_coding	SLC35D1
ENSG00000203963	protein_coding	C1orf141
ENSG00000162594	protein_coding	IL23R
ENSG00000081985	protein_coding	IL12RB2
ENSG00000142864	protein_coding	SERBP1
ENSG00000235200	lincRNA	LINC01702
ENSG00000116717	protein_coding	GADD45A
ENSG00000172380	protein_coding	GNG12
ENSG00000232284	antisense	GNG12-AS1
ENSG00000162595	protein_coding	DIRAS3
ENSG00000116729	protein_coding	WLS
ENSG00000116745	protein_coding	RPE65
ENSG00000024526	protein_coding	DEPDC1
ENSG00000233589	antisense	AL138789.1
ENSG00000234264	antisense	DEPDC1-AS1
ENSG00000285041	lincRNA	AL035412.1
ENSG00000285407	lincRNA	AL033530.1
ENSG00000285473	lincRNA	AL691520.1
ENSG00000223883	lincRNA	LINC01707
ENSG00000235446	lincRNA	AL512271.1
ENSG00000229639	lincRNA	LINC01758
ENSG00000033122	protein_coding	LRRC7
ENSG00000237919	antisense	AL158840.1
ENSG00000066557	protein_coding	LRRC40
ENSG00000116754	protein_coding	SRSF11
ENSG00000228988	antisense	AL353771.1
ENSG00000118454	protein_coding	ANKRD13C
ENSG00000197568	protein_coding	HHLA3
ENSG00000226088	antisense	AL158839.1
ENSG00000116761	protein_coding	CTH
ENSG00000271992	lincRNA	AL354872.2
ENSG00000229051	lincRNA	LINC01788
ENSG00000226208	lincRNA	AL513285.1
ENSG00000050628	protein_coding	PTGER3
ENSG00000235782	antisense	AL031429.1
